mae,rmse,mape,ENCODED_MCT,train_points,eval_points
0.05611482804383897,0.09653445710251099,7.496542293513389,64477AD191,19,3
0.05519045933266407,0.06809258070519443,12.000996032259925,652AA8E8C5,21,3
4.605474526186981e-07,4.606708110599671e-07,7.899613252464806e-05,655851E372,15,3
0.14834206336914402,0.14926595636178772,25.444607782014412,667F7D3E48,21,3
0.1244318258088707,0.12980926190130215,21.343366348005265,674011F2F1,21,3
0.00019542867103836126,0.00020272117164126132,0.0781714684153445,67551595FA,21,3
0.060671408695721,0.08873494905019869,10.026404125846078,6779202960,14,3
0.0561509069792682,0.05882379879045772,7.48678759723576,6810C7C7CE,21,3
4.84067009610493e-05,5.025353889252115e-05,0.058321326459095546,6930EE8A71,21,3
0.000714174609799075,0.0010402805023384339,0.17126489443622905,693A6576E9,21,3
0.014286484156963764,0.015288026941685356,1.9048645542618352,69756C0A85,21,3
0.03407082710025796,0.041406469831760745,5.844052675858999,6A584E1D14,21,3
0.27803428364234717,0.28894401796658753,31.670141127202484,6B31815A9D,21,3
0.035522386013734385,0.040422877584233644,8.518557797058605,6B61E9F331,21,3
0.05713237490029797,0.06547408299959695,11.784225381653908,6B62F6001E,21,3
0.0772241600021462,0.08700754702760377,11.921969505609605,6B7B1EE6FA,21,3
0.15733484307119447,0.1636686983478225,26.987108588541076,6B99F5A278,19,3
4.84067009610493e-05,5.025353889252115e-05,0.058321326459095546,6C347DBCB1,21,3
0.11183200259944454,0.11368060778438228,19.182161680865274,6C3AFD20C1,10,3
4.84067009610493e-05,5.025353889252115e-05,0.058321326459095546,6CB3606866,21,3
0.016400313184825894,0.019813590747794863,2.813089740107358,6D331F1EE9,21,3
0.04190771986369126,0.05259216048967521,10.049812916952341,6DF56DD3F4,21,3
0.1167923307652426,0.1182365739934976,28.007753181113344,6DFE8B7651,21,3
0.02307585813198589,0.023716008964903588,5.533778928533787,6F17AD6277,21,3
0.031733585657065334,0.033348968629944443,4.231144754275379,6FB12F3636,19,3
0.000714174609799075,0.0010402805023384339,0.17126489443622905,6FE0E66A8A,21,3
0.020889577409216487,0.020915016998486812,3.583117908956516,7069AC584A,13,3
0.04230615696925503,0.06064080831078902,4.804630469821125,70F032FFD5,21,3
0.1817295615672894,0.19372259821662824,43.58023059167612,7162A93F6B,21,3
0.020889577409216487,0.020915016998486812,3.583117908956516,71C48EDE85,13,3
0.00019542867103836126,0.00020272117164126132,0.0781714684153445,72AA2FB49E,21,3
